steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max,,
73.24133333,51,67.16122213,1,391,3.702,2,4.124382297,0,22,26338.10554,2147.363687,142463.2052,2,4510545.773,,176
,,,,,,,,,,,,,,,,176
78.23,57,71.25354564,1,464,3.774666667,2,4.273003419,0,24,39103.10252,2146.715677,465087.4925,2,17151543.26,,177
,,,,,,,,,,,,,,,,177
81.25266667,65,73.66913076,1,435,3.815333333,2,4.455098004,0,23,47319.93139,2144.850385,386816.4958,2,8733169.405,,178
,,,,,,,,,,,,,,,,178
95.72466667,99.5,78.39242007,1,416,4.369333333,2,4.755865805,0,22,40740.84578,2149.986295,180794.546,2,4511239.132,,179
,,,,,,,,,,,,,,,,179
98.72933333,101,83.35669583,1,492,4.448666667,2,4.911689956,0,24,68538.90816,2149.959086,586339.2476,2,17154040.21,,180
,,,,,,,,,,,,,,,,180
109.9893333,101,80.12004256,1,446,4.644666667,3,4.945004707,0,24,63542.11478,4838.31162,527231.8309,2,17153746.78,,181
,,,,,,,,,,,,,,,,181
113.7006667,101,83.26826766,1,466,4.836666667,3,5.187098311,0,24,90607.34621,4941.502799,629015.422,2,17152383.57,,182
,,,,,,,,,,,,,,,,182
117.8206667,103,83.91523008,1,451,5.078666667,3,5.175114642,0,23,67255.84788,4990.15165,380193.0847,2,8736822.118,,183
,,,,,,,,,,,,,,,,183
124.45,107,88.61768541,1,478,5.349333333,4,5.480325376,0,24,134949.8487,8603.955374,891582.4713,2,17157755.1,,184
,,,,,,,,,,,,,,,,184
117.0226667,102,83.81989911,1,550,5.018666667,3,5.104734883,0,24,76387.22816,4989.400564,555225.1842,2,17147980.93,,185
,,,,,,,,,,,,,,,,185
119.7706667,106,83.98021636,1,478,5.188,4,5.187098354,0,25,108694.7754,8572.575152,1055603.816,2,33962191.56,,186
,,,,,,,,,,,,,,,,186
125.2126667,110,87.033768,1,494,5.508,4,5.427270892,0,26,144519.9931,9016.570169,1837197.009,2,67554875.27,,187
,,,,,,,,,,,,,,,,187
122.954,105,87.90349188,1,521,5.601333333,4,5.481945964,0,24,127224.1736,9035.851167,768006.1689,2,17148043.42,,188
,,,,,,,,,,,,,,,,188
135.4833333,113,93.99944888,1,494,6.186,4,5.941554566,0,25,216584.7429,9104.023991,1460890.66,2,33969787.32,,189
,,,,,,,,,,,,,,,,189
130.01,110,92.51642323,1,464,6.004666667,4,5.783365072,0,24,169365.9346,9098.482529,999225.9694,2,17157866.33,,190
,,,,,,,,,,,,,,,,190
135.6726667,115,94.41066423,1,518,6.173333333,5,5.96181926,0,25,217884.4678,13909.90589,1505367.707,2,33970310.51,,191
,,,,,,,,,,,,,,,,191
130.7233333,111,95.44011101,1,501,6.101333333,4,5.787031325,0,25,216437.2115,9148.59136,1418315.015,2,33969903.94,,192
,,,,,,,,,,,,,,,,192
132.7726667,116,95.1144275,1,451,6.130666667,4,5.962683363,0,25,215981.9009,9134.11302,1399876.1,2,33967172.12,,193
,,,,,,,,,,,,,,,,193
133.3066667,114.5,95.83381078,1,518,6.324,4,5.989687582,0,25,237547.7582,9185.434205,1621225.881,2,33969377.57,,194
,,,,,,,,,,,,,,,,194
133.2746667,112.5,97.72580975,1,473,6.11,4,6.039693701,0,25,240585.1542,9062.154977,1525584.846,2,33967473.96,,195
,,,,,,,,,,,,,,,,195
130.55,112,96.80124397,1,477,5.989333333,4,5.968463193,0,24,209341.7823,9040.579269,1091398.565,2,17160900.34,,196
,,,,,,,,,,,,,,,,196
131.0333333,112,99.10286351,1,502,6.167333333,4,6.117352332,0,25,227135.1893,9026.273884,1325312.528,2,33966747.61,,197
,,,,,,,,,,,,,,,,197
139.694,119,104.0817837,1,594,6.648,5,6.302493898,0,26,409225.9201,13987.6734,3107603.5,2,67556883.9,,198
,,,,,,,,,,,,,,,,198
137.184,118,104.3856031,1,515,6.666,5,6.277242813,0,26,298391.847,14344.4256,2119587.632,2,67549977.4,,199
,,,,,,,,,,,,,,,,199
142.3046667,122,107.8771702,1,542,7.007333333,5,6.499893298,0,26,371975.6874,14559.53231,2427628.824,2,67552085.06,,200
,,,,,,,,,,,,,,,,200
135.302,114,105.6209771,1,477,6.641333333,5,6.416491114,0,28,497869.2408,14057.46515,7197090.467,2,268958344.6,,201
,,,,,,,,,,,,,,,,201
130.866,108,106.2533453,1,473,6.52,4,6.39689508,0,26,427317.2871,9094.288332,3022575.067,2,67560578.45,,202
,,,,,,,,,,,,,,,,202
141.6866667,121,107.7803344,1,570,7.308666667,6,6.518184171,0,26,412430.3673,20791.12029,3007449.029,2,67561790.02,,203
,,,,,,,,,,,,,,,,203
133.5073333,112,105.016554,1,489,6.567333333,4,6.319082177,0,26,379968.4217,9163.071811,2692975.342,2,67554481.42,,204
,,,,,,,,,,,,,,,,204
140.0106667,118.5,105.508552,1,518,6.92,5,6.308111181,0,27,502744.42,14508.35985,5322304.431,2,134706183,,205
,,,,,,,,,,,,,,,,205
144.1686667,123,109.4006165,1,559,7.220666667,6,6.541761197,0,26,582120.7531,20649.76231,4265816.613,2,67563273.33,,206
,,,,,,,,,,,,,,,,206
148.2313333,125,108.9162392,1,579,7.432666667,6,6.534635891,0,27,580005.4581,21061.46237,4806943.781,2,134708295.5,,207
,,,,,,,,,,,,,,,,207
142.538,117.5,109.4431019,1,685,7.260666667,6,6.645252909,0,28,937649.3757,20420.00975,9838750.861,2,268955000.2,,208
,,,,,,,,,,,,,,,,208
138.1806667,113,113.6535849,1,588,6.988666667,5,6.67037267,0,29,910741.3207,14381.15307,14574225.02,2,537422993,,209
,,,,,,,,,,,,,,,,209
143.6993333,118.5,113.6487495,1,504,7.236,5,6.741832392,0,27,479774.0133,14428.39185,3980487.922,2,134704543.6,,210
,,,,,,,,,,,,,,,,210
139.098,116,111.8967339,1,543,6.860666667,5,6.577227346,0,26,513253.3727,14214.85219,3869964.326,2,67561307.99,,211
,,,,,,,,,,,,,,,,211
139.566,115,115.5906642,1,568,6.968666667,5,6.841321867,0,28,717576.8544,14016.88339,7574583.631,2,268956975.5,,212
,,,,,,,,,,,,,,,,212
149.75,124,116.3709221,1,614,7.484,5,6.869188016,0,26,573877.2292,14623.69123,3218652.302,2,67556627.23,,213
,,,,,,,,,,,,,,,,213
151.8626667,128.5,117.0736512,1,531,7.912666667,6,6.975842092,0,28,874635.32,21122.84688,8236662.531,2,268951633.9,,214
,,,,,,,,,,,,,,,,214
156.8693333,132.5,121.2075201,1,538,8.160666667,6,7.159156344,0,26,945256.0932,21268.90003,5178650.497,2,67562029.71,,215
,,,,,,,,,,,,,,,,215
159.0693333,134.5,121.4144714,1,552,8.258,6,7.391759105,0,29,1705563.533,21277.43794,16131516.65,2,537436575.3,,216
,,,,,,,,,,,,,,,,216
160.9406667,138,123.7087055,1,593,8.215333333,6,7.45025491,0,28,1634956.89,21268.90003,11370527.54,2,268956320.9,,217
,,,,,,,,,,,,,,,,217
168.188,143.5,122.756363,1,595,8.563333333,7,7.327982139,0,28,1468037.849,28285.85157,13055263.05,2,268964309.4,,218
,,,,,,,,,,,,,,,,218
169.4306667,147,126.0577798,1,571,8.686666667,8,7.312670891,0,29,1874307.479,36954.47857,16291185.07,2,537430701.2,,219
,,,,,,,,,,,,,,,,219
166.1146667,143,124.6250437,1,558,8.591333333,7,7.378097647,0,30,2308180.235,29134.46748,30157803.92,2,1074338586,,220
,,,,,,,,,,,,,,,,220
167.95,146,129.3754465,1,595,8.59,7,7.522980349,0,30,2314212.819,28750.52901,29448185.77,2,1074346308,,221
,,,,,,,,,,,,,,,,221
169.0213333,146,131.6154786,1,604,8.671333333,7,7.536001032,0,28,2031873.878,28732.08942,15078504.76,2,268960749.6,,222
,,,,,,,,,,,,,,,,222
166.9166667,148,128.1375682,1,564,8.504666667,7,7.357398423,0,28,1377517.292,28642.83484,9970928.847,2,268949109.1,,223
,,,,,,,,,,,,,,,,223
160.7553333,132,129.5552937,1,585,8.056,6,7.496812478,0,30,2071713.206,20630.95704,29158503.59,2,1074345516,,224
,,,,,,,,,,,,,,,,224
169.6673333,148,128.496057,1,587,8.488,7,7.4255767,0,27,1480429.122,28430.55335,8180070.489,2,134706571.6,,225
,,,,,,,,,,,,,,,,225
159.5126667,130,132.5172511,1,551,7.966666667,5,7.699191877,0,28,2462010.749,14539.50396,16731027.49,2,268957192.8,,226
,,,,,,,,,,,,,,,,226
161.9326667,131,131.3064918,1,649,8.120666667,6,7.609168125,0,30,3468116.074,20281.95791,41696420.08,2,1074343998,,227
,,,,,,,,,,,,,,,,227
164.3486667,139,127.3200132,1,558,8.382666667,6,7.546051918,0,31,3194811.051,21182.25805,56540624.58,2,2148129247,,228
,,,,,,,,,,,,,,,,228
169.958,140,133.7698181,1,585,8.581333333,6,7.914083536,0,29,2796834.156,21176.14507,20633252.82,2,537431240.8,,229
,,,,,,,,,,,,,,,,229
155.3233333,128.5,132.0026924,1,557,7.737333333,5,7.623144991,0,28,2504115.042,14031.52003,18180284.91,2,268962273.7,,230
,,,,,,,,,,,,,,,,230
160.608,134,131.6932686,1,642,8.024,6,7.552533173,0,30,3951632.691,20451.89755,44125688.21,2,1074345675,,231
,,,,,,,,,,,,,,,,231
157.278,123,136.1660336,1,547,8.118,5,7.876129083,0,32,6765339.034,14482.46802,115129926.6,2,4295655081,,232
,,,,,,,,,,,,,,,,232
161.186,135.5,134.7535902,1,577,8.219333333,6,7.635829548,0,30,5457120.591,20929.7715,51413653.74,2,1074341318,,233
,,,,,,,,,,,,,,,,233
159.5273333,133,130.884422,1,623,7.899333333,6,7.406114561,0,30,3225841.971,20619.50991,32968401.81,2,1074341236,,234
,,,,,,,,,,,,,,,,234
161.924,137,133.3650612,1,624,8.181333333,6,7.590198826,0,32,9876334.881,20407.98529,142737887.3,2,4295655437,,235
,,,,,,,,,,,,,,,,235
170.266,146,127.5128565,1,613,8.646,7,7.467307681,0,33,8607240.331,29109.32955,224085331.7,2,8590661567,,236
,,,,,,,,,,,,,,,,236
160.1706667,128,142.0948095,1,614,8.155333333,5,8.041592186,0,31,5149454.564,14311.99761,59953500.58,2,2148128659,,237
,,,,,,,,,,,,,,,,237
163.0286667,129.5,137.7384424,1,618,8.169333333,6,7.893330068,0,33,9820255.52,20277.76095,223327319.9,2,8590671988,,238
,,,,,,,,,,,,,,,,238
160.494,129,132.0112544,1,665,7.801333333,5,7.59828039,0,30,4467054.265,14442.19755,38957969.35,2,1074341564,,239
,,,,,,,,,,,,,,,,239
161.6153333,132,130.0831556,1,640,7.960666667,5.5,7.484948423,0,36,50595858.23,17414.3671,1774729694,2,68720374395,,240
,,,,,,,,,,,,,,,,240
134.1333333,104,126.2378214,1,579,6.524666667,3,7.332034158,0,29,3717267.819,5004.178418,32856980.91,2,537435544,,241
,,,,,,,,,,,,,,,,241
143.934,111.5,126.4112824,1,601,6.835333333,4,7.475842309,0,33,11054849.16,8695.423471,232600998.6,2,8590662723,,242
,,,,,,,,,,,,,,,,242
133.622,103,124.049019,1,635,6.402666667,3,7.109186045,0,33,10751320.73,5005.476049,231195258,2,8590675316,,243
,,,,,,,,,,,,,,,,243
135.4946667,107.5,120.4557649,1,605,6.204666667,3,7.029469745,0,32,7506826.248,4990.15165,123016702.6,2,4295658431,,244
,,,,,,,,,,,,,,,,244
140.952,117,123.8753851,1,629,6.359333333,3,7.082340448,0,30,3651945.868,5010.465201,39096291.47,2,1074341727,,245
,,,,,,,,,,,,,,,,245
147.4826667,117,125.8263209,1,606,6.906666667,4,7.386425989,0,31,6160456.487,8941.320187,81208300.31,2,2148131577,,246
,,,,,,,,,,,,,,,,246
152.9946667,124,129.8448098,1,627,7.352,4,7.516920646,0,31,4099713.218,9120.10948,63286789.35,2,2148132070,,247
,,,,,,,,,,,,,,,,247
159.478,128.5,127.88632,1,607,7.418666667,4.5,7.529191074,0,32,8602107.232,11392.55378,128733542.3,2,4295667191,,248
,,,,,,,,,,,,,,,,248
153.676,121,129.1369365,1,557,7.372,4,7.618854857,0,30,4395864.344,9087.178911,44861458.59,2,1074347251,,249
,,,,,,,,,,,,,,,,249
150.3813333,121,129.2495877,1,631,7.069333333,4,7.432755852,0,30,4928554.553,9026.273884,47605422.86,2,1074347720,,250
,,,,,,,,,,,,,,,,250
162.3086667,130.5,130.492304,1,638,7.72,5,7.652380893,0,36,52333838.4,14008.20891,1775230599,2,68720353390,,251
,,,,,,,,,,,,,,,,251
173.7986667,142,133.1668207,1,642,7.536,5,7.731539562,0,31,9215314.462,13646.2825,83282975.18,2,2148124988,,252
,,,,,,,,,,,,,,,,252
174.618,141,130.6115159,1,648,7.632,5,7.669457347,0,33,19075069.25,13833.54825,277059522.9,2,8590660306,,253
,,,,,,,,,,,,,,,,253
179.532,145,140.1005483,1,743,8.054666667,5,8.047919704,0,33,17953927.11,13984.72395,259590538.2,2,8590648615,,254
,,,,,,,,,,,,,,,,254
174.3153333,140,136.066209,1,701,7.731333333,5,7.822988659,0,32,13730424.74,13999.43445,168753624.9,2,4295642892,,255
,,,,,,,,,,,,,,,,255
182.1853333,143,144.6808775,1,690,8.131333333,5,8.271925505,0,32,18154827.4,13955.06589,191710600,2,4295656765,,256
,,,,,,,,,,,,,,,,256
183.206,148.5,138.8826539,1,694,8.092666667,5,7.995420328,0,31,10602441.6,14371.48271,90137389.38,2,2148129834,,257
,,,,,,,,,,,,,,,,257
181.4053333,144,142.288504,1,677,8.157333333,5,8.046733057,0,32,16244923.55,14344.52908,153185737.2,2,4295657381,,258
,,,,,,,,,,,,,,,,258
176.8306667,141.5,139.8894682,1,787,7.738,5,7.935743359,0,36,69232835.36,13697.98429,1795769269,2,68720347512,,259
,,,,,,,,,,,,,,,,259
172.86,127,154.1129426,1,644,7.498,4,8.209709455,0,32,11997322.73,8878.771729,141846386.3,2,4295658779,,260
,,,,,,,,,,,,,,,,260
182.546,145.5,144.2354229,1,704,8.022666667,5,7.989294059,0,31,9724554.359,14071.7652,93345648.51,2,2148128827,,261
,,,,,,,,,,,,,,,,261
188.1653333,147,143.0706515,1,668,8.324,6,7.949445935,0,31,8616295.743,20085.17738,76943095.39,2,2148117385,,262
,,,,,,,,,,,,,,,,262
185.714,154.5,138.0513052,1,649,8.348,6,7.883414827,0,33,14561831.4,20269.68101,240135196.7,2,8590664730,,263
,,,,,,,,,,,,,,,,263
183.1006667,148,146.1749632,1,747,8.307333333,6,8.001221546,0,30,6818497.588,20395.94052,56180047.76,2,1074345913,,264
,,,,,,,,,,,,,,,,264
188.01,145,147.6191606,1,784,8.311333333,5,8.087340203,0,30,9172188.723,14349.47035,69492036.31,2,1074334866,,265
,,,,,,,,,,,,,,,,265
186.8833333,148,146.2402329,1,645,8.349333333,5,8.216526003,0,34,25077612.85,14462.54759,473627535.4,2,17180643146,,266
,,,,,,,,,,,,,,,,266
197.0013333,161,146.5759325,1,670,8.575333333,6,8.073681,0,31,12727809.3,20573.40891,95181789.23,2,2148122638,,267
,,,,,,,,,,,,,,,,267
201.5293333,167.5,145.2062205,1,765,8.648,6,7.982069239,0,32,12433791.83,20615.69418,129212793.4,2,4295636702,,268
,,,,,,,,,,,,,,,,268
207.64,166,153.0790375,1,767,9.126,6,8.509022114,0,35,60879476.32,20713.76413,1001442661,2,34360547002,,269
,,,,,,,,,,,,,,,,269
201.8593333,168,150.0057362,1,750,8.877333333,6,8.246188183,0,32,24976401.37,21110.03727,215767498.2,2,4295656147,,270
,,,,,,,,,,,,,,,,270
200.076,161.5,149.3671212,1,750,9.106666667,7,8.211249736,0,33,27458676.59,27855.32109,349105322,2,8590658056,,271
,,,,,,,,,,,,,,,,271
214.834,179.5,151.8249335,1,720,9.638,7,8.357289593,0,35,41585709.37,29488.49431,901335849.8,2,34360562732,,272
,,,,,,,,,,,,,,,,272
230.4473333,197,167.6942035,1,725,10.624,9,8.96965016,0,34,39420376.13,48878.5135,484631423,2,17180642033,,273
,,,,,,,,,,,,,,,,273
230.7533333,190.5,163.6793791,1,766,10.686,9,8.840705326,0,32,23480399.77,48919.61294,184294820.2,2,4295653378,,274
,,,,,,,,,,,,,,,,274
221.5366667,177,165.8250664,1,705,10.044,8,8.889060543,0,35,66670442.42,37743.79075,1038086378,2,34360568486,,275
,,,,,,,,,,,,,,,,275
228.6326667,185,160.8500888,1,753,10.21333333,8,8.773282675,0,35,70497874.18,38372.99282,1281076538,2,34360568992,,276
,,,,,,,,,,,,,,,,276
220.2846667,170,158.6338456,1,702,10.13333333,8,8.898214552,0,36,79471598.02,38296.41105,1837302613,2,68720364166,,277
,,,,,,,,,,,,,,,,277
193.48,145.5,157.092237,1,787,8.878666667,6,8.556865366,0,32,15259720.8,20894.67595,147004972.2,2,4295641937,,278
,,,,,,,,,,,,,,,,278
220.0353333,180,160.5152186,1,677,10.10333333,8,8.768617654,0,36,80356132.39,38145.6725,1838585566,2,68720359845,,279
,,,,,,,,,,,,,,,,279
235.9426667,195,161.7238739,1,711,10.64266667,8,8.735310311,0,34,36766799.44,38937.6435,476073437.7,2,17180637215,,280
,,,,,,,,,,,,,,,,280
244.224,210.5,169.9715442,1,792,11.376,10,9.005995633,0,33,45194945.53,61762.87762,389239102.5,2,8590656279,,281
,,,,,,,,,,,,,,,,281
233.7913333,201,168.5095085,1,708,10.946,9,9.008537654,0,36,108082208.2,49523.00328,2013815486,2,68720354248,,282
,,,,,,,,,,,,,,,,282
243.194,211.5,164.5824627,1,789,11.51266667,11,8.765339291,0,35,113534994.9,74061.40324,1454318838,2,34360574658,,283
,,,,,,,,,,,,,,,,283
256.772,224,167.7522062,1,775,12.23066667,12,9.025895683,0,32,36449471.69,90735.51904,230581457.5,2,4295653558,,284
,,,,,,,,,,,,,,,,284
247.3066667,214,171.0670491,1,809,11.69533333,11,9.212881103,0,32,42858729.78,73218.2842,273615495.3,2,4295659905,,285
,,,,,,,,,,,,,,,,285
238.0246667,198,176.374696,1,796,11.13466667,9,9.24852411,0,34,53120407.5,49967.77323,528122020.3,2,17180642236,,286
,,,,,,,,,,,,,,,,286
248.3173333,221,167.9975138,1,772,11.47333333,10,8.89711314,0,34,49173309.3,62449.38025,557548572.7,2,17180650083,,287
,,,,,,,,,,,,,,,,287
235.396,198,171.3972477,1,763,11.27866667,10,9.273026019,0,34,54953959.27,59901.95778,594555525,2,17180639688,,288
,,,,,,,,,,,,,,,,288
239.2493333,207,173.5624206,1,776,11.224,10,9.169323348,0,37,120309061.1,60150.22674,3552791606,2,1.3744E+11,,289
,,,,,,,,,,,,,,,,289
218.0153333,171,176.7980894,1,754,10.51533333,7,9.426156775,0,34,59688420.36,29527.34149,591848335.2,2,17180644252,,290
,,,,,,,,,,,,,,,,290
213.488,162,173.2086426,1,665,10.202,7,9.387076009,0,32,28378258.25,28923.0737,195130928,2,4295653648,,291
,,,,,,,,,,,,,,,,291
222.5573333,181.5,178.4227042,1,800,10.54666667,8,9.435102308,0,36,80765069.33,38151.36154,1786531577,2,68720347842,,292
,,,,,,,,,,,,,,,,292
216.4486667,176,173.2662249,1,743,10.32866667,7.5,9.334915366,0,32,31456804.28,32977.38655,235895392.8,2,4295652474,,293
,,,,,,,,,,,,,,,,293
221.1346667,193,168.7014855,1,715,10.50533333,9,9.061896686,0,34,51352962.02,47297.87001,659522085,2,17180650763,,294
,,,,,,,,,,,,,,,,294
227.6553333,196,173.8877815,1,684,10.78333333,9,9.280322672,0,35,55959239.19,48085.14798,953547833.3,2,34360576698,,295
,,,,,,,,,,,,,,,,295
220.232,187,168.0314242,1,707,10.60333333,8,9.257392842,0,33,43884787.63,38334.841,332946330.8,2,8590662819,,296
,,,,,,,,,,,,,,,,296
211.5886667,178.5,167.0595008,1,673,10.02666667,8,9.067852864,0,33,39141412.06,36994.16711,364037175.8,2,8590663011,,297
,,,,,,,,,,,,,,,,297
209.118,172,173.5038945,1,725,10.02533333,7,9.261066797,0,36,97207173.31,28595.42716,1991981994,2,68720353605,,298
,,,,,,,,,,,,,,,,298
228.4693333,186,176.2421433,1,791,11.12733333,9,9.401938784,0,34,102159445.6,49286.00212,790236354.7,2,17180636281,,299
,,,,,,,,,,,,,,,,299
224.9293333,182.5,175.9799089,1,743,11.02933333,9,9.58549979,0,39,776016101.2,48370.94209,17370085509,2,5.49757E+11,,300
,,,,,,,,,,,,,,,,300
258.1693333,229.5,177.1887938,1,832,12.65666667,12,9.865096159,0,38,434641292.8,90574.48218,8161513573,2,2.74879E+11,,301
,,,,,,,,,,,,,,,,301
251.3946667,218,178.5608586,1,802,12.49933333,11,9.606907214,0,36,273165901.6,76853.43822,2991729068,2,68720359636,,302
,,,,,,,,,,,,,,,,302
244.5486667,210.5,176.8167139,1,822,12.238,11,9.698042208,0,38,341195740.4,75937.71114,7400576005,2,2.74879E+11,,303
,,,,,,,,,,,,,,,,303
260.686,234.5,186.4578757,1,768,12.92733333,13,9.910098531,0,38,291411837.2,110776.4841,7140494289,2,2.74879E+11,,304
,,,,,,,,,,,,,,,,304
249.8133333,206.5,174.4000798,1,722,12.19133333,11,9.720085299,0,36,252321559.2,75540.97992,3032830552,2,68720356060,,305
,,,,,,,,,,,,,,,,305
259.128,226,174.885531,1,756,12.57066667,11,9.776212945,0,34,148846025.7,76135.9043,1073784629,2,17180649596,,306
,,,,,,,,,,,,,,,,306
250.0813333,218,173.8185492,1,767,12.21933333,11,9.528512977,0,35,100585935.5,75352.33732,1079837071,2,34360571699,,307
,,,,,,,,,,,,,,,,307
242.234,198,174.2344644,1,760,11.61333333,9,9.664151397,0,37,200655384.3,49839.81338,3984589573,2,1.3744E+11,,308
,,,,,,,,,,,,,,,,308
239.894,196.5,172.9456565,1,774,11.54666667,10,9.668841135,0,38,313351617.4,59705.00793,7224507921,2,2.74879E+11,,309
,,,,,,,,,,,,,,,,309
253.3853333,205,177.0445166,1,849,11.91466667,9,9.934555093,0,38,536231788.5,50102.60343,8415370446,2,2.74879E+11,,310
,,,,,,,,,,,,,,,,310
277.754,258,177.138865,1,782,13.35933333,13,9.965384065,0,37,227999196.9,111213.4877,3644673346,2,1.3744E+11,,311
,,,,,,,,,,,,,,,,311
255.5266667,224,170.0202183,1,762,12.17333333,10,9.652734788,0,42,3033107290,62080.65751,1.1352E+11,2,4.39805E+12,,312
,,,,,,,,,,,,,,,,312
306.7346667,314.5,176.0483047,1,763,14.89266667,16,9.810461061,0,35,167837881.6,227326.5898,1404951267,2,34360557032,,313
,,,,,,,,,,,,,,,,313
277.498,256.5,177.9255556,1,724,13.252,12,9.786682925,0,35,116905129.1,93603.03694,1327962869,2,34360567267,,314
,,,,,,,,,,,,,,,,314
279.6326667,256.5,182.2925608,1,823,13.53333333,13,10.09459701,0,37,423078169.4,113857.3759,5499407755,2,1.3744E+11,,315
,,,,,,,,,,,,,,,,315
273.5566667,240.5,184.4212392,1,901,12.78,11,10.16068895,0,35,169966173.6,76941.61317,1492288073,2,34360565630,,316
,,,,,,,,,,,,,,,,316
276.1013333,245,179.6317281,1,792,12.94666667,12,10.18075745,0,38,510700342.9,91614.99919,8730764441,2,2.74879E+11,,317
,,,,,,,,,,,,,,,,317
258.8406667,210.5,182.5904103,1,795,12.168,10,10.18160642,0,36,215447257.9,60027.04194,2186918086,2,68720361193,,318
,,,,,,,,,,,,,,,,318
267.548,224,177.7989755,1,785,12.65133333,11,10.05997506,0,38,550000773.1,74513.80227,10147672321,2,2.74879E+11,,319
,,,,,,,,,,,,,,,,319
256.5926667,212.5,181.8016064,1,747,12.106,9,9.976376964,0,34,121891691.8,50108.52652,935211957.4,2,17180654122,,320
,,,,,,,,,,,,,,,,320
254.064,206.5,179.2218325,1,818,11.848,9,9.965518685,0,40,1062026958,48217.82181,29270368420,2,1.09951E+12,,321
,,,,,,,,,,,,,,,,321
267.318,231,182.1607775,1,828,12.61466667,11,10.11478381,0,39,1068308616,73729.78033,16493221572,2,5.49757E+11,,322
,,,,,,,,,,,,,,,,322
259.13,224,180.3357344,1,806,12.47533333,11,10.01745435,0,41,3047191536,74254.42198,65177928778,2,2.19902E+12,,323
,,,,,,,,,,,,,,,,323
239.168,188,181.0703651,1,1054,11.65133333,9,9.95893727,0,43,10227026191,48298.388,2.5466E+11,2,8.79609E+12,,324
,,,,,,,,,,,,,,,,324
243.6926667,187,189.4901604,1,907,12.052,9,10.25007135,0,45,25236283899,49541.71983,9.08402E+11,2,3.51844E+13,,325
,,,,,,,,,,,,,,,,325
291.3926667,239,194.2407024,1,895,13.756,12,10.81649037,0,41,5082377885,92202.37372,70537003274,2,2.19902E+12,,326
,,,,,,,,,,,,,,,,326
279.998,214.5,195.0235695,1,902,12.814,10,10.96111631,0,43,20489116776,61127.18539,2.98665E+11,2,8.79609E+12,,327
,,,,,,,,,,,,,,,,327
291.8393333,238,200.5676782,2,956,13.764,12,11.10550782,0,47,98632603528,93198.33767,3.6331E+12,3,1.40737E+14,,328
,,,,,,,,,,,,,,,,328
296.7293333,239.5,198.0627983,3,836,13.38666667,11,11.09852042,0,41,4141483578,75624.99741,65710697306,4,2.19902E+12,,329
,,,,,,,,,,,,,,,,329
285.7166667,227,198.8712424,1,878,13.13,10,10.75508097,0,43,8383309051,62599.34546,2.28422E+11,2,8.79609E+12,,330
,,,,,,,,,,,,,,,,330
300.4966667,253.5,198.841322,1,918,14.06066667,13,10.96830219,0,40,3226768132,111485.6634,36926410207,2,1.09951E+12,,331
,,,,,,,,,,,,,,,,331
288.468,234,200.6390482,1,952,13.36,11,10.95790734,0,43,8884208061,76985.69414,2.29968E+11,2,8.79609E+12,,332
,,,,,,,,,,,,,,,,332
266.1546667,199.5,187.1187504,1,898,12.14066667,9,10.45394086,0,43,8659237938,49744.37673,2.30825E+11,2,8.79609E+12,,333
,,,,,,,,,,,,,,,,333
262.3213333,193,196.584162,1,910,11.98933333,9,10.69105013,0,39,3190722941,48077.83247,28200949279,2,5.49757E+11,,334
,,,,,,,,,,,,,,,,334
270.27,213,191.9120278,1,899,12.578,10,10.76116084,0,39,1670869152,61386.18003,17884797575,2,5.49757E+11,,335
,,,,,,,,,,,,,,,,335
287.7506667,231,200.1904805,1,960,13.36666667,12,10.99485738,0,43,25919745815,90377.59404,4.01602E+11,2,8.79609E+12,,336
,,,,,,,,,,,,,,,,336
268.946,214.5,193.6740606,1,1131,12.49866667,11,10.62509599,0,46,55400596364,74802.45293,1.82157E+12,2,7.03687E+13,,337
,,,,,,,,,,,,,,,,337
300.594,241.5,207.5715037,1,991,13.49933333,12,11.17601597,0,44,26221982240,89607.70172,5.22681E+11,2,1.75922E+13,,338
,,,,,,,,,,,,,,,,338
301.4273333,233,213.6893245,1,1048,13.438,10.5,11.46929914,0,48,2.04253E+11,67595.35188,7.26738E+12,2,2.81475E+14,,339
,,,,,,,,,,,,,,,,339
285.3213333,216,206.2467957,3,1040,13.15066667,11,11.12792132,0,44,45782199820,74918.57951,7.31312E+11,4,1.75922E+13,,340
,,,,,,,,,,,,,,,,340
281.4133333,215,205.1134316,3,1025,12.79933333,10,10.98358167,0,43,19470933585,61670.19859,2.77208E+11,4,8.79609E+12,,341
,,,,,,,,,,,,,,,,341
288.2253333,220.5,208.3541566,1,1012,12.94466667,10,11.29573392,0,44,41473552206,60446.39995,5.8941E+11,2,1.75922E+13,,342
,,,,,,,,,,,,,,,,342
278.1706667,205.5,209.5155465,1,1234,12.38533333,9,11.08811007,0,46,91168813512,47746.88442,1.91026E+12,2,7.03687E+13,,343
,,,,,,,,,,,,,,,,343
265.0706667,196,205.4935401,1,1119,11.746,8,10.77522547,0,49,3.89977E+11,38793.10874,1.45313E+13,2,5.6295E+14,,344
,,,,,,,,,,,,,,,,344
263.5006667,183,210.9920867,1,1248,11.09466667,6,11.23288498,0,50,8.41649E+11,21184.88122,2.91218E+13,2,1.1259E+15,,345
